Cuntrycd,Stkcd,Stknme,Conme,Conme_en,Indcd,Indnme,Nindcd,Nindnme,Nnindcd,Nnindnme,Estbdt,Listdt,Favaldt,Curtrd,Ipoprm,Ipoprc,Ipocur,Nshripo,Parvcur,Ipodt,Parval,Sctcd,Statco,Crcd,Statdt,Commnt,Markettype
10,2534,杭锅股份,杭州锅炉集团股份有限公司,"Hangzhou Boiler Group Co., Ltd.",5,工业,C7101,锅炉及原动机制造业,C34,通用设备制造业,2007/9/30,2011/1/10,2011/1/10,CNY,25,26,CNY,41000,CNY,2010/12/29,1,2,A,,2017/12/5,,4
10,2535,林州重机,林州重机集团股份有限公司,"Linzhou Heavy Machinery Group Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2002/5/8,2011/1/11,2011/1/11,CNY,24,25,CNY,51200,CNY,2010/12/29,1,2,A,,2017/12/5,,4
10,2536,西泵股份,河南省西峡汽车水泵股份有限公司,"Henan Province Xixia Automobile Water Pump Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,2002/10/15,2011/1/11,2011/1/11,CNY,35,36,CNY,24000,CNY,2010/12/29,1,2,A,,2017/12/5,,4
10,2537,海联金汇,海联金汇科技股份有限公司,"HyUnion Holding Co.,Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2004/12/3,2011/1/10,2011/1/10,CNY,39,40,CNY,25000,CNY,2010/12/29,1,2,A,,2017/12/5,,4
10,2538,司尔特,安徽省司尔特肥业股份有限公司,"Anhui Sierte Fertilizer Industry Ltd., Company",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1997/11/5,2011/1/18,2011/1/18,CNY,25,26,CNY,38000,CNY,2011/1/6,1,2,N,,2018/2/5,,4
10,2539,云图控股,成都云图控股股份有限公司,"Chengdu Wintrue Holding Co., Ltd.",5,工业,C4310,化学肥料制造业,C26,化学原料及化学制品制造业,2005/7/18,2011/1/18,2011/1/18,CNY,32.88,33.88,CNY,42000,CNY,2011/1/6,1,2,A,,2017/12/5,,4
10,2540,亚太科技,江苏亚太轻合金科技股份有限公司,"Jiangsu Asia-Pacific Light Alloy Technology Co.,Ltd.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,2001/10/19,2011/1/18,2011/1/18,CNY,39,40,CNY,40000,CNY,2011/1/6,1,2,A,,2017/12/5,,4
10,2541,鸿路钢构,安徽鸿路钢结构(集团)股份有限公司,"Anhui Honglu Steel Construction (Group) Co., Ltd.",5,工业,C69,金属制品业,C33,金属制品业,2002/9/19,2011/1/18,2011/1/18,CNY,40,41,CNY,34000,CNY,2011/1/6,1,2,A,,2017/12/5,,4
10,2542,中化岩土,中化岩土集团股份有限公司,"China Zhonghua Geotechnical Engineering Group Co., Ltd.",3,房地产,E01,土木工程建筑业,E48,土木工程建筑业,2009/6/22,2011/1/28,2011/1/28,CNY,36,37,CNY,16800,CNY,2011/1/19,1,2,A,,2017/12/5,,4
10,2543,万和电气,广东万和新电气股份有限公司,"GUANGDONG VANWARD NEW ELECTRIC CO., LTD",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2003/12/29,2011/1/28,2011/1/28,CNY,29,30,CNY,50000,CNY,2011/1/19,1,2,A,,2017/12/5,,4
10,2544,杰赛科技,广州杰赛科技股份有限公司,"GCI Science and Technology Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1994/11/19,2011/1/28,2011/1/28,CNY,27,28,CNY,22000,CNY,2011/1/19,1,2,A,,2017/12/5,,4
10,2545,东方铁塔,青岛东方铁塔股份有限公司,"Qingdao East Steel Tower Stock Co.,Ltd.",5,工业,C69,金属制品业,C33,金属制品业,1996/8/1,2011/2/11,2011/2/11,CNY,38.49,39.49,CNY,43500,CNY,2011/1/25,1,2,N,,2017/12/4,,4
10,2546,新联电子,南京新联电子股份有限公司,"NANJING XINLIAN ELECTRONICS CO., LTD.",5,工业,C7610,输配电及控制设备制造业,C38,电气机械及器材制造业,2003/9/25,2011/2/11,2011/2/11,CNY,32.8,33.8,CNY,21000,CNY,2011/1/25,1,2,A,,2017/12/5,,4
10,2547,春兴精工,苏州春兴精工股份有限公司,"Suzhou Chunxing Precision Mechanical Co., Ltd.",5,工业,C69,金属制品业,C33,金属制品业,2008/12/19,2011/2/18,2011/2/18,CNY,15,16,CNY,36000,CNY,2011/2/9,1,2,A,,2017/12/5,,4
10,2548,金新农,深圳市金新农科技股份有限公司,"Shenzhen Jinxinnong Technology Co.,Ltd.",5,工业,C01,食品加工业,C13,农副食品加工业,1999/11/6,2011/2/18,2011/2/18,CNY,23,24,CNY,24000,CNY,2011/2/9,1,2,A,,2017/12/5,,4
10,2549,凯美特气,湖南凯美特气体股份有限公司,"Hunan Kaimeite Gases Co., Ltd.",2,公用事业,K99,其他社会服务业,N77,生态保护和环境治理业,1991/6/11,2011/2/18,2011/2/18,CNY,24.48,25.48,CNY,20000,CNY,2011/2/9,1,2,A,,2017/12/5,,4
10,2550,千红制药,常州千红生化制药股份有限公司,"Changzhou Qianhong Biopharma Co., Ltd.",5,工业,C8501,生物药品制造业,C27,医药制造业,2003/4/30,2011/2/18,2011/2/18,CNY,31,32,CNY,40000,CNY,2011/2/9,1,2,A,,2017/12/5,,4
10,2551,尚荣医疗,深圳市尚荣医疗股份有限公司,"Shenzhen Glory Medical Co., Ltd.",5,工业,C7340,医疗器械制造业,C35,专用设备制造业,1998/3/13,2011/2/25,2011/2/25,CNY,45,46,CNY,20500,CNY,2011/2/16,1,2,A,,2017/12/5,,4
10,2552,宝鼎科技,宝鼎科技股份有限公司,"Baoding Technology Co.,Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,1999/3/25,2011/2/25,2011/2/25,CNY,19,20,CNY,25000,CNY,2011/2/16,1,2,A,,2017/12/5,,4
10,2553,南方轴承,江苏南方轴承股份有限公司,"Jiangsu Nanfang Bearing Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,1998/5/8,2011/2/25,2011/2/25,CNY,16,17,CNY,22000,CNY,2011/2/16,1,2,A,,2017/12/18,,4
10,2554,惠博普,华油惠博普科技股份有限公司,"China Oil HBP Science and Technology Co., Ltd.",5,工业,B5003,石油和天然气开采服务业,B11,开采辅助活动,1998/10/7,2011/2/25,2011/2/25,CNY,25,26,CNY,35000,CNY,2011/2/16,1,2,A,,2017/12/5,,4
10,2555,三七互娱,芜湖顺荣三七互娱网络科技股份有限公司,"WUHU SHUNRONG SANQI INTERACTIVE ENTERTAINMENT NETWORK TECHNOLOGY CO.,LTD.",2,公用事业,G87,计算机应用服务业,I64,互联网和相关服务,1995/5/26,2011/3/2,2011/3/2,CNY,34,35,CNY,17000,CNY,2011/2/21,1,2,A,,2017/12/5,,4
10,2556,辉隆股份,安徽辉隆农资集团股份有限公司,"Anhui Huilong Agricultural Means of Production Co., Ltd.",6,商业,H11,零售业,F52,零售业,2004/4/8,2011/3/2,2011/3/2,CNY,36.5,37.5,CNY,37500,CNY,2011/2/21,1,2,A,,2017/12/5,,4
10,2557,洽洽食品,洽洽食品股份有限公司,"Qiaqia Food Co., Ltd.",5,工业,C01,食品加工业,C13,农副食品加工业,2001/8/9,2011/3/2,2011/3/2,CNY,39,40,CNY,50000,CNY,2011/2/21,1,2,A,,2017/12/5,,4
10,2558,巨人网络,巨人网络集团股份有限公司,"Giant Network Group Co., Ltd.",2,公用事业,G87,计算机应用服务业,I64,互联网和相关服务,2006/11/24,2011/3/2,2011/3/2,CNY,29,30,CNY,15000,CNY,2011/2/21,1,2,A,,2017/12/5,,4
10,2559,亚威股份,江苏亚威机床股份有限公司,"Jiangsu Yawei Machine Tool Co.,Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2000/2/12,2011/3/3,2011/3/3,CNY,39,40,CNY,22000,CNY,2011/2/23,1,2,A,,2017/12/5,,4
10,2560,通达股份,河南通达电缆股份有限公司,"HENAN TONG-DA CABLE CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2007/12/28,2011/3/3,2011/3/3,CNY,27.8,28.8,CNY,20000,CNY,2011/2/23,1,2,A,,2017/12/5,,4
10,2561,徐家汇,上海徐家汇商城股份有限公司,"SHANGHAI XUJIAHUI COMMERCIAL CO., LTD.",6,商业,H11,零售业,F52,零售业,1993/1/4,2011/3/3,2011/3/3,CNY,15,16,CNY,70000,CNY,2011/2/23,1,2,A,,2017/12/5,,4
10,2562,兄弟科技,兄弟科技股份有限公司,"Brother Enterprises Holding Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2001/3/19,2011/3/10,2011/3/10,CNY,20,21,CNY,26700,CNY,2011/3/2,1,2,A,,2017/12/5,,4
10,2563,森马服饰,浙江森马服饰股份有限公司,"ZHEJIANG SEMIR GARMENT CO., LTD.",5,工业,C13,服装及其他纤维制品制造业,C18,纺织服装、服饰业,2002/2/5,2011/3/11,2011/3/11,CNY,66,67,CNY,70000,CNY,2011/3/2,1,2,A,,2017/12/5,,4
10,2564,天沃科技,苏州天沃科技股份有限公司,"SUZHOU THVOW TECHNOLOGY CO.,LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2001/3/1,2011/3/10,2011/3/10,CNY,28.5,29.5,CNY,48000,CNY,2011/3/2,1,2,A,,2017/12/5,,4
10,2565,顺灏股份,上海顺灏新材料科技股份有限公司,"Shanghai Shunho New Materials Technology Co.,Ltd.",5,工业,C31,造纸及纸制品业,C22,造纸及纸制品业,2004/12/21,2011/3/18,2011/3/18,CNY,30.2,31.2,CNY,33500,CNY,2011/3/9,1,2,A,,2017/12/5,,4
10,2566,益盛药业,吉林省集安益盛药业股份有限公司,"Jilin Jian Yisheng Pharmaceutical Co., Ltd.",5,工业,C8110,中药材及中成药加工业,C27,医药制造业,1997/6/11,2011/3/18,2011/3/18,CNY,38.9,39.9,CNY,27600,CNY,2011/3/9,1,2,A,,2017/12/5,,4
10,2567,唐人神,唐人神集团股份有限公司,"Tangrenshen Group Co., Ltd.",5,工业,C01,食品加工业,C13,农副食品加工业,1992/9/11,2011/3/25,2011/3/25,CNY,26,27,CNY,35000,CNY,2011/3/16,1,2,A,,2017/12/5,,4
10,2568,百润股份,上海百润投资控股集团股份有限公司,"SHANGHAI BAIRUN INVESTMENT HOLDING GROUP CO.,LTD.",5,工业,C05,饮料制造业,C15,酒、饮料和精制茶制造业,1997/6/19,2011/3/25,2011/3/25,CNY,25,26,CNY,20000,CNY,2011/3/16,1,2,A,,2017/12/5,,4
10,2569,步森股份,浙江步森服饰股份有限公司,"Zhejiang Busen Garments Co., Ltd.",5,工业,C13,服装及其他纤维制品制造业,C18,纺织服装、服饰业,2005/6/30,2011/4/12,2011/4/12,CNY,15.88,16.88,CNY,23340,CNY,2011/3/30,1,2,A,,2018/2/13,,4
10,2570,贝因美,贝因美婴童食品股份有限公司,"Beingmate Baby & Child Food Co., Ltd.",5,工业,C03,食品制造业,C14,食品制造业,1999/4/27,2011/4/12,2011/4/12,CNY,41,42,CNY,43000,CNY,2011/3/30,1,2,A,,2017/12/5,,4
10,2571,*ST 德力,安徽德力日用玻璃股份有限公司,"Anhui Deli Household Glass Co., Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,2002/10/16,2011/4/12,2011/4/12,CNY,27.8,28.8,CNY,22000,CNY,2011/3/30,1,2,A,,2018/2/14,,4
10,2572,索菲亚,索菲亚家居股份有限公司,SUOFEIYA HOME COLLECTION CO. LTD,5,工业,C25,家具制造业,C21,家具制造业,2003/7/15,2011/4/12,2011/4/12,CNY,85,86,CNY,13500,CNY,2011/3/30,1,2,A,,2017/12/5,,4
10,2573,清新环境,北京清新环境技术股份有限公司,"Beijing SPC Environment protection Tech Co., Ltd",2,公用事业,K99,其他社会服务业,N77,生态保护和环境治理业,2007/5/25,2011/4/22,2011/4/22,CNY,44,45,CNY,38000,CNY,2011/4/11,1,2,A,,2017/12/5,,4
10,2574,明牌珠宝,浙江明牌珠宝股份有限公司,"ZHEJIANG MING JEWELRY CO., LTD.",5,工业,C99,其他制造业,C41,其他制造业,2002/10/15,2011/4/22,2011/4/22,CNY,31,32,CNY,60000,CNY,2011/4/14,1,2,A,,2017/12/5,,4
10,2575,群兴玩具,广东群兴玩具股份有限公司,"Guangdong Qunxing Toys Joint-stock Co., Ltd.",5,工业,C37,文教体育用品制造业,C24,文教、工美、体育和娱乐用品制造业,2010/2/3,2011/4/22,2011/4/22,CNY,19,20,CNY,33800,CNY,2011/4/14,1,2,N,,2017/9/20,,4
10,2576,通达动力,江苏通达动力科技股份有限公司,"Jiangsu Tongda Power Technology Co., Ltd.",5,工业,C7601,电机制造业,C38,电气机械及器材制造业,1988/6/24,2011/4/28,2011/4/28,CNY,18,19,CNY,32000,CNY,2011/4/20,1,2,A,,2018/1/2,,4
10,2577,雷柏科技,深圳雷柏科技股份有限公司,"Shenzhen Rapoo Technology Co., Ltd.",5,工业,G83,计算机及相关设备制造业,C39,计算机、通信和其他电子设备制造业,2002/8/5,2011/4/28,2011/4/28,CNY,37,38,CNY,32000,CNY,2011/4/20,1,2,A,,2017/12/5,,4
10,2578,闽发铝业,福建省闽发铝业股份有限公司,"Fujian Minfa Aluminium Co., Ltd.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,2007/12/26,2011/4/28,2011/4/28,CNY,14.18,15.18,CNY,43000,CNY,2011/4/20,1,2,A,,2017/12/5,,4
10,2579,中京电子,惠州中京电子科技股份有限公司,"Huizhou Cnina Eagle Electronic Technology Co., Ltd.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2000/12/22,2011/5/6,2011/5/6,CNY,16,17,CNY,24350,CNY,2011/4/26,1,2,A,,2018/2/13,,4
10,2580,圣阳股份,山东圣阳电源股份有限公司,"Shandong Sacred Sun Power Sources Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1998/8/20,2011/5/6,2011/5/6,CNY,24.8,25.8,CNY,18800,CNY,2011/4/26,1,2,N,,2017/11/10,,4
10,2581,未名医药,山东未名生物医药股份有限公司,"Shandong Sinobioway Biomedicine Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,2009/11/16,2011/5/20,2011/5/20,CNY,18,19,CNY,27080,CNY,2011/5/5,1,2,A,,2017/12/5,,4
10,2582,好想你,好想你健康食品股份有限公司,"Haoxiangni Health Food Co., Ltd.",5,工业,C01,食品加工业,C13,农副食品加工业,1997/9/24,2011/5/20,2011/5/20,CNY,45,46,CNY,18600,CNY,2011/5/12,1,2,A,,2017/12/5,,4
10,2583,海能达,海能达通信股份有限公司,HYTERA COMMUNICATIONS CORPORATION LIMITED,5,工业,G81,通信及相关设备制造业,C39,计算机、通信和其他电子设备制造业,1993/5/11,2011/5/27,2011/5/27,CNY,18.9,19.9,CNY,70000,CNY,2011/5/18,1,2,A,,2017/12/5,,4
10,2584,西陇科学,西陇科学股份有限公司,"XILONG SCIENTIFIC CO.,LTD.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2008/12/12,2011/6/2,2011/6/2,CNY,11.5,12.5,CNY,50000,CNY,2011/5/25,1,2,N,,2018/2/5,,4
10,2585,双星新材,江苏双星彩塑新材料股份有限公司,"Jiangsu Shuangxing Color Plastic New Materials Co., Ltd.",5,工业,C49,塑料制造业,C29,橡胶和塑料制品业,2010/5/26,2011/6/2,2011/6/2,CNY,54,55,CNY,52000,CNY,2011/5/25,1,2,A,,2017/12/5,,4
10,2586,围海股份,浙江省围海建设集团股份有限公司,"Zhejiang Reclaim Construction Group Co., Ltd.",3,房地产,E01,土木工程建筑业,E48,土木工程建筑业,1988/6/25,2011/6/2,2011/6/2,CNY,18,19,CNY,27000,CNY,2011/5/25,1,2,A,,2017/12/21,,4
10,2587,奥拓电子,深圳市奥拓电子股份有限公司,"Shenzhen Aoto Electronics Co., Ltd.",5,工业,C57,其他电子设备制造业,C39,计算机、通信和其他电子设备制造业,1993/5/12,2011/6/10,2011/6/10,CNY,15,16,CNY,21000,CNY,2011/6/1,1,2,A,,2017/12/5,,4
10,2588,史丹利,史丹利农业集团股份有限公司,"Stanley Group Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1998/7/15,2011/6/10,2011/6/10,CNY,34,35,CNY,32500,CNY,2011/6/1,1,2,A,,2017/12/5,,4
10,2589,瑞康医药,瑞康医药股份有限公司,"Realcan Pharmaceutical Co.,Ltd",6,商业,H01,食品、饮料、烟草和家庭用品批发业,F51,批发业,2009/12/15,2011/6/10,2011/6/10,CNY,19,20,CNY,23800,CNY,2011/6/1,1,2,A,,2017/12/5,,4
10,2590,万安科技,浙江万安科技股份有限公司,"Zhejiang Vie Science and Technology Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,1999/9/22,2011/6/10,2011/6/10,CNY,14.6,15.6,CNY,23340,CNY,2011/6/1,1,2,A,,2017/12/5,,4
10,2591,恒大高新,江西恒大高新技术股份有限公司,"Jiangxi Hengda Hi-tech Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1994/9/1,2011/6/21,2011/6/21,CNY,19,20,CNY,20000,CNY,2011/6/10,1,2,A,,2018/1/11,,4
10,2592,八菱科技,南宁八菱科技股份有限公司,"Nanning Baling Technology Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,2004/11/29,2011/11/11,2011/11/11,CNY,16.11,17.11,CNY,18900,CNY,2011/10/31,1,2,N,,2017/11/20,,4
10,2593,日上集团,厦门日上集团股份有限公司,"XIAMEN SUNRISE GROUP CO.,LTD.",5,工业,C7505,汽车制造业,C36,汽车制造业,1995/8/1,2011/6/28,2011/6/28,CNY,11.88,12.88,CNY,53000,CNY,2011/6/16,1,2,A,,2017/12/5,,4
10,2594,比亚迪,比亚迪股份有限公司,"BYD Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,2002/6/11,2011/6/30,2011/6/30,CNY,17,18,CNY,79000,CNY,2011/6/21,1,2,A,,2017/12/5,1211,4
10,2595,豪迈科技,山东豪迈机械科技股份有限公司,"Shandong Himile Mechanical Science and Technology Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2008/6/10,2011/6/28,2011/6/28,CNY,23,24,CNY,50000,CNY,2011/6/16,1,2,A,,2017/12/5,,4
10,2596,海南瑞泽,海南瑞泽新型建材股份有限公司,"Hainan Ruize New Building Material Co., Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,2002/4/27,2011/7/7,2011/7/7,CNY,11.15,12.15,CNY,34000,CNY,2011/6/22,1,2,N,,2018/2/5,,4
10,2597,金禾实业,安徽金禾实业股份有限公司,"ANHUI JINHE INDUSTRIAL CO., LTD.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2006/12/25,2011/7/7,2011/7/7,CNY,20.5,21.5,CNY,33500,CNY,2011/6/29,1,2,A,,2017/12/5,,4
10,2598,山东章鼓,山东省章丘鼓风机股份有限公司,"SHANDONG ZHANGQIU BLOWER CO., LTD.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2009/7/29,2011/7/7,2011/7/7,CNY,9,10,CNY,40000,CNY,2011/6/29,1,2,A,,2017/12/5,,4
10,2599,盛通股份,北京盛通印刷股份有限公司,"BEIJING SHENGTONG PRINTING CO., LTD.",5,工业,C35,印刷业,C23,印刷和记录媒介复制业,2007/5/29,2011/7/15,2011/7/15,CNY,9,10,CNY,33000,CNY,2011/7/6,1,2,A,,2017/12/5,,4
10,2600,江粉磁材,广东江粉磁材股份有限公司,"JPMF GUANGDONG CO., LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,1994/11/25,2011/7/15,2011/7/15,CNY,7,8,CNY,79500,CNY,2011/7/6,1,2,A,,2017/12/7,,4
10,2601,龙蟒佰利,龙蟒佰利联集团股份有限公司,"Lomon Billions Group Co.,Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1998/8/20,2011/7/15,2011/7/15,CNY,54,55,CNY,24000,CNY,2011/7/6,1,2,A,,2017/12/5,,4
10,2602,世纪华通,浙江世纪华通集团股份有限公司,"ZHEJIANG CENTURY HUATONG GROUP CO.,LTD",5,工业,C7505,汽车制造业,C36,汽车制造业,2008/10/21,2011/7/28,2011/7/28,CNY,22,23,CNY,45000,CNY,2011/7/13,1,2,A,,2017/12/5,,4
10,2603,以岭药业,石家庄以岭药业股份有限公司,"SHIJIAZHUANG YILING PHARMACEUTICAL CO., LTD.",5,工业,C8110,中药材及中成药加工业,C27,医药制造业,1999/1/28,2011/7/28,2011/7/28,CNY,33.56,34.56,CNY,65000,CNY,2011/7/19,1,2,A,,2017/12/5,,4
10,2604,龙力生物,山东龙力生物科技股份有限公司,"SHADONG LONGLIVE BIO-TECHNOLOGY CO., LTD.",5,工业,C01,食品加工业,C13,农副食品加工业,2001/6/12,2011/7/28,2011/7/28,CNY,20.5,21.5,CNY,46600,CNY,2011/7/20,1,2,N,,2017/11/28,,4
10,2605,姚记扑克,上海姚记扑克股份有限公司,"SHANGHAI YAOJI PLAYING CARD CO., LTD.",5,工业,C37,文教体育用品制造业,C24,文教、工美、体育和娱乐用品制造业,1996/8/12,2011/8/5,2011/8/5,CNY,20,21,CNY,23500,CNY,2011/7/26,1,2,A,,2017/12/5,,4
10,2606,大连电瓷,大连电瓷集团股份有限公司,"DALIAN INSULATOR GROUP CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2003/11/25,2011/8/5,2011/8/5,CNY,16,17,CNY,25000,CNY,2011/7/28,1,2,N,,2018/2/1,,4
10,2607,亚夏汽车,亚夏汽车股份有限公司,YAXIA AUTOMOBILE CORPORATION,6,商业,H11,零售业,F52,零售业,2006/11/30,2011/8/10,2011/8/10,CNY,21.35,22.35,CNY,22000,CNY,2011/7/29,1,2,N,,2018/1/4,,4
10,2608,江苏国信,江苏国信股份有限公司,Jiangsu Guoxin Corp. Ltd.,5,工业,D01,电力、蒸汽、热水的生产和供应业,D44,电力、热力生产和供应业,2003/6/16,2011/8/10,2011/8/10,CNY,21.11,22.11,CNY,37000,CNY,2011/8/2,1,2,A,,2017/12/5,,4
10,2609,捷顺科技,深圳市捷顺科技实业股份有限公司,"SHENZHEN JIESHUN SCIENCE AND TECHNOLOGY INDUSTRY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2007/4/29,2011/8/15,2011/8/15,CNY,13.5,14.5,CNY,30000,CNY,2011/8/3,1,2,A,,2018/2/14,,4
10,2610,爱康科技,江苏爱康科技股份有限公司,"Jiangsu Akcome Science and Technology Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2010/9/14,2011/8/15,2011/8/15,CNY,15,16,CNY,50000,CNY,2011/8/3,1,2,A,,2017/12/5,,4
10,2611,东方精工,广东东方精工科技股份有限公司,"Guangdong Dongfang Precision Science and Technology Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1996/12/9,2011/8/30,2011/8/30,CNY,14.5,15.5,CNY,34000,CNY,2011/8/17,1,2,A,,2017/12/5,,4
10,2612,朗姿股份,朗姿股份有限公司,"LANCY CO., LTD.",5,工业,C13,服装及其他纤维制品制造业,C18,纺织服装、服饰业,2006/11/9,2011/8/30,2011/8/30,CNY,34,35,CNY,50000,CNY,2011/8/19,1,2,A,,2017/12/5,,4
10,2613,北玻股份,洛阳北方玻璃技术股份有限公司,"Luoyang North Glass Technology Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2000/5/17,2011/8/30,2011/8/30,CNY,12.5,13.5,CNY,67000,CNY,2011/8/23,1,2,A,,2017/12/5,,4
10,2614,奥佳华,奥佳华智能健康科技集团股份有限公司,"Xiamen Comfort Science and Technology Group Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1996/8/1,2011/9/9,2011/9/9,CNY,51,52,CNY,30000,CNY,2011/8/31,1,2,A,,2017/12/5,,4
10,2615,哈尔斯,浙江哈尔斯真空器皿股份有限公司,"Zhejiang Haers Vacuum Containers Co., Ltd.",5,工业,C69,金属制品业,C33,金属制品业,1996/5/23,2011/9/9,2011/9/9,CNY,17,18,CNY,22800,CNY,2011/9/2,1,2,A,,2017/12/5,,4
10,2616,长青集团,广东长青(集团)股份有限公司,Guangdong Chant Group Inc.,5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1993/8/6,2011/9/20,2011/9/20,CNY,16.8,17.8,CNY,37000,CNY,2011/9/9,1,2,A,,2017/12/5,,4
